Unnamed: 0.1,Unnamed: 0,originp,responp,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Label,traffic_category_Background,traffic_category_Benign,traffic_category_Bruteforce,traffic_category_Bruteforce-XML,traffic_category_Probing,traffic_category_XMRIGCC CryptoMiner
71297.914,49317.305,31256.473,9.622944,0.002073411,0.0,4.2759495,4.0708756,1.3149073,181.96,1541.1019,2016.0333,1.0252397,85.50417,7.72192,8.290478,2.1818073,7.898028,8.022462,0.004220009,0.008801907,0.0019997358,0.0088356435,0.07594329,0.019464433,9.191036e-05,0.0,0.000109791756,0.00025826693,42.69925,2.4389648,29.883022,35.29825,0.73922366,120.374245,349.3057,0.0,38.49116,0.0011927548,38.60918,0.0,3001.5105,37.838905,26.30836,8823.15,0.0,0.0,15746.522,0.0,0.0,125.08788,365952.34,215.07767,310.46808,4347.9907,4190.444,9848.701,11484.601,276856.6,2220.4,3.0750554,0.0,0.0,0.0,1.0443832,16.614687,8.001924e-06,0.22450817,10185.318,26628.354,0.0,0.0,1565.2179,260.86966,0.0,52581.582,160.82727,1036.334,17905.436,24.19903,102.15665,3.8475976,62.69045,2.8312206e-05,0.9999863,3.120303e-05,0.0,0.00021201372,0.0,0.0
212617.72,27864.9,41913.812,89.045425,8.153688,68.32265,2395.7004,2.2257576,323.2724,1600.68,368.85196,646.0733,1.049722,56878.043,7.852311,8.246325,1681.55,7.915051,7.4916067,0.0012029707,0.012734354,0.016509295,3.8756666,17.300467,183.29657,0.0014363527,0.00010240078,0.0035264492,0.0005467534,38.502148,91.1182,13399.858,27.14282,2.4342003,111.28538,89.31848,30527.635,208.99738,91.544525,40.09718,37.768925,69053.984,61.350254,183.58324,100048.336,88794.52,2321183.5,182000.66,53895.37,47798.566,717924.0,44978964.0,294201.8,302047.56,184275.12,182404.92,11869759.0,205963.8,329721.47,20648.5,46.64941,6.5201893,161.51787,11885.208,13.562271,10656.66,0.043026343,11.92189,1246.8322,8906.528,1277690.6,930197.8,15986745.0,2745783.5,1635213.4,1706.556,433107.8,711443.3,2157917.8,156785.52,115.09395,14.849382,80.313225,0.0011544228,0.0019674897,0.9968202,0.00013840199,8.7320805e-05,0.00041511655,0.00019592047
379873.8,202786.12,54447.48,48.622425,1.0330769,93.576546,30.60372,0.43059036,20.882677,31.353333,31.993422,343.78,0.97087383,1420.6278,7.8722663,7.8656855,1155.7345,7.701764,7.817175,0.013626963,0.015541971,0.05582869,0.056194693,3.198381,87.20066,0.003661275,7.766485e-05,4.9352646e-05,0.00013369322,42.21464,30.49736,778.85864,50.687397,1.3880917,55.096863,88.529236,274883.28,99.661835,17.393347,33.359413,83.17561,38456.855,64.92985,14.790693,16088.071,158736.52,710661.56,56317.613,25832.414,39083.035,188266.2,184012.86,37293.98,21600.248,25046.771,365908.84,3619138.5,56679.05,8978.684,25789.58,0.42310616,0.6348832,149.9331,13532.061,103.76167,494.70233,0.017993659,0.14788806,1108.7432,265063.3,104904.49,8696827.0,327521.84,696522.0,2945458.8,47461.914,135488.03,318154.53,325836.03,114.9454,77.83475,2.7636297,147.80438,1.4901161e-06,0.0010510981,0.99906635,0.00026398897,8.377433e-05,0.00031164289,0.00033402443
434705.28,257990.28,59526.465,361.67664,0.615803,91.79701,21.145983,1.7791452,12.223768,31.973333,135.92763,813.0133,0.92239845,726.6004,8.076674,8.079862,1139.8385,8.143124,7.8145876,0.018292218,0.05840063,0.11352271,0.1097976,2.2023554,53.60505,0.0014909506,8.636713e-05,1.5497208e-05,9.703636e-05,30.40615,35.97782,148.55144,38.22527,1.9350848,41.73665,64.995834,88608.0,32.98703,11.407507,28.93417,50.396797,9706.809,36.122684,16.162277,1362.3553,53323.176,554637.4,10776.79,24815.207,32528.053,126472.78,19697.15,41861.938,14247.455,1468.8827,185871.64,3097675.8,7397.372,4108.72,65405.42,0.368962,2.5321362,89.77673,9519.061,28.874987,208.92969,0.01509963,0.066197515,975.69403,242129.84,298536.38,2975430.2,109565.26,743478.5,2760202.5,24892.486,53546.543,175140.44,69370.164,30.248789,110.60769,2.3671513,67.02437,4.7683716e-07,0.00068098307,0.99951,0.00013032556,7.838011e-05,0.00032284856,0.00043830276
300134.84,122740.51,23931.363,45.04897,1.2694458,102.659004,67.15871,0.30512422,39.77838,53.606667,23.217106,258.64,0.98355764,2540.6956,7.77788,7.945944,963.11206,7.7117014,7.844562,0.011359602,0.012299776,0.031687617,0.045356303,3.0085227,71.51233,0.002138257,3.7133694e-05,0.00024616718,0.00012683868,41.20575,19.48185,2775.3208,39.481873,1.0939862,87.14284,75.00132,225213.4,110.52824,27.045715,34.35049,83.40305,48293.535,73.87287,16.808203,19151.908,135103.84,621504.9,41468.656,19164.055,41519.766,183191.2,842830.7,30582.578,24860.162,41859.492,216813.02,2468395.5,53784.555,20909.264,12125.58,0.7250857,0.37599882,109.849434,11215.574,88.90495,1055.8634,0.015801132,0.18788826,1438.3423,125763.375,59334.375,7144071.0,925435.1,506348.0,2475268.0,37463.816,90652.97,282401.0,584285.44,701.7719,80.270256,3.324168,170.8763,1.0669231e-05,0.0020056665,0.99730957,0.00017428398,9.021163e-05,0.0002322495,0.00019332767
413623.25,237037.64,53070.65,49.319542,1.0641781,104.19544,28.597239,0.5818566,15.847069,29.053333,23.24671,296.77335,0.97208154,1525.3796,7.914305,7.8442955,1337.7595,7.6943517,7.8214,0.013927817,0.015027195,0.07014811,0.08541122,4.0717287,104.11525,0.0056664944,0.00015199184,4.5895576e-05,0.00015258789,44.156914,48.08407,619.4249,56.272774,1.5157055,59.588734,105.96643,334544.8,93.89228,17.54244,34.63587,77.69757,36749.26,61.9933,20.070127,15883.426,165857.6,1007159.3,66802.24,40575.273,41793.5,230197.44,87082.14,54879.023,29312.729,21287.8,470535.9,4658436.0,63919.8,8466.756,41750.84,0.4755758,1.3844153,176.60068,15053.956,137.49083,431.15115,0.020570278,0.19028264,942.4317,397840.12,229166.69,8568961.0,254347.92,1165304.8,2902021.5,45389.027,181556.11,459614.12,343705.75,84.69661,75.20198,3.2323725,151.40395,9.536743e-07,0.00063180923,0.99951553,0.0003463328,8.657575e-05,0.00045722723,0.0006528795
348387.38,171303.45,56207.69,40.78816,0.8143321,104.76917,34.529022,0.2746118,20.502815,28.213333,35.845394,363.16666,0.9716356,1347.7086,7.8379917,7.8217936,950.6446,7.7423167,7.784629,0.010643452,0.014798254,0.042633712,0.040172726,2.4155807,53.352013,0.0026136637,4.1991472e-05,4.208088e-05,0.00010710955,40.500538,22.762299,822.0422,51.985695,1.1893815,55.247982,83.14256,293617.03,113.49195,18.400629,30.842276,96.01537,35075.344,73.804955,12.132304,12743.577,150418.17,545307.06,42607.176,18914.74,38056.527,155430.62,255544.61,24870.799,15546.12,23907.838,285682.84,2928692.8,42152.37,9171.488,21320.72,0.36114734,0.37291685,145.39592,14136.013,76.313515,450.25803,0.014838234,0.1049301,881.95483,180103.45,72934.125,9903647.0,313826.2,471130.6,3315322.5,35596.434,96308.73,184467.45,293813.53,133.09467,79.7937,2.996048,155.87653,1.4305115e-06,0.0012599826,0.998705,0.00021892786,7.003546e-05,0.00024062395,0.00022485852
506333.25,328101.9,49201.28,61.34822,1.059513,73.14588,37.480305,4.158996,3.934982,41.273335,21.792763,187.62666,0.9786533,1081.9424,7.856473,7.69363,1042.5922,7.5871754,8.0931635,0.024047345,0.022096276,0.26414216,0.9462385,11.315551,88.17388,0.016813636,0.0010946989,2.169609e-05,0.00034862757,43.094128,439.7367,110.03171,44.328495,3.2508202,89.546524,203.06653,168877.61,62.67284,17.229343,34.400284,36.441208,18148.557,34.45724,74.46314,17789.553,198416.19,6519840.5,264573.5,277877.12,38916.84,627440.8,3628.4226,340072.0,192971.05,10174.641,1945938.4,23503148.0,190789.55,9610.283,389735.1,0.86351615,62.93419,211.50928,20287.678,156.01025,275.8038,0.026518375,0.4431008,651.13464,1537989.8,5027793.0,2259820.5,86086.984,12806352.0,1562764.1,51527.27,1146787.8,1299044.6,412986.53,12.099515,58.327236,3.1737797,58.10263,2.0861626e-07,0.00015160441,0.99994296,0.00051033497,0.000120550394,0.0014806688,0.0069105923
142940.62,144921.0,7012.4897,0.007810831,0.03265622,0.0,1.3636285,0.012605518,52.469673,297.97333,0.0,0.0,0.69434273,158613.95,41.616833,52.387833,0.93506026,12.209913,39.263794,2.0620184,0.12335968,0.00020325184,0.61696357,213.52333,1.751799,0.096558094,7.984042e-05,0.3470304,5.2332878e-05,0.29857278,84.30393,13127.283,906.6384,40.772675,0.0,31338.258,0.0,6931.948,95.14963,0.07563114,5.019268,249591.95,6838.362,7444.602,0.0,22346.057,0.0,0.0,4707.0776,0.0,144360.34,138916.75,1637.5232,1365374.2,0.0,0.0,731914.0,0.0,35595600.0,0.0,162.01617,0.0,1.923934,0.0,0.0,776.73663,5.3346157e-06,0.00014084578,10185.318,1243880.5,0.0,0.0,1049478.6,0.0,1620.7883,366.32877,17.869696,886065.56,17.869696,317654.62,64918.258,65322.3,52430.016,0.14654255,0.9881463,0.0012393296,0.0,0.0037108362,2.9802322e-08,0.0
388356.94,212008.69,33040.48,75.44091,1.0921692,99.85842,28.762821,0.6003525,20.269054,31.853333,21.592106,290.24,0.9677639,1748.5789,7.9590917,7.956467,1424.0968,7.735196,8.027708,0.015481263,0.016869009,0.056736767,0.06067142,3.5459676,95.51197,0.0038934946,0.0001193583,9.202957e-05,0.00013720989,45.07537,31.867218,885.0902,46.83607,1.3182552,64.035255,84.36531,299533.2,65.58279,18.164463,37.701668,72.55972,40097.1,52.971043,14.956212,9995.478,123568.96,824180.8,36959.75,29874.65,34605.508,198764.64,129068.17,46798.945,24345.24,14175.573,276703.3,3330416.2,35209.805,9324.401,30252.34,0.45994654,1.1292292,153.00934,10502.686,118.43452,547.0386,0.019047245,0.1685924,1178.2916,291623.22,163909.84,7543496.0,333782.72,794869.9,2834758.8,42190.35,100660.0,424378.78,312710.75,139.14442,81.83664,3.5136182,179.21797,1.8775463e-06,0.0008100271,0.9993228,0.00030392408,8.407235e-05,0.0003708601,0.00045749545
501501.72,324185.12,49597.305,81.06276,1.0968343,68.23513,31.782284,3.8505735,4.8895073,42.606667,22.177631,206.66667,0.97990394,1148.199,7.87615,7.7224264,1165.0851,7.6398983,8.029312,0.022892654,0.022215545,0.2208069,0.6438239,9.069382,101.25398,0.013908982,0.0008638501,2.670288e-05,0.00030857325,42.761143,277.25305,128.34154,40.047623,2.702567,82.76531,170.88644,157232.7,56.457672,15.756887,35.21335,33.661366,19885.008,29.512316,56.750645,13076.856,145343.19,4496709.5,151167.22,179477.28,35942.41,524707.94,4665.1147,266031.53,132376.77,7640.1455,1208867.1,16378909.0,117065.82,8137.6597,254034.5,0.833374,36.87254,188.11342,15244.594,150.25143,298.23364,0.025904894,0.4147908,790.2315,1219795.2,3047357.8,2313309.2,99391.336,8458568.0,1650610.9,46300.383,688090.5,1193338.6,308252.25,18.149273,61.606483,2.7011306,72.20203,2.682209e-07,0.00019109249,0.9999243,0.0004605055,0.000117748976,0.0011211634,0.0044313967
473942.22,297475.97,57711.184,1213.5024,1.7914269,101.171196,13.334339,13.325682,21.837202,54.666668,125.835526,841.56665,0.9208594,1052.7008,7.761823,7.807939,2926.427,8.054724,8.233082,0.07373527,0.06982851,0.4188463,0.6411143,14.408779,479.99292,0.005067587,0.001031369,4.2438507e-05,0.0002643466,35.172523,87.20535,273.26556,33.09945,4.0595202,52.609936,93.19471,117650.586,12.149474,13.124477,33.715652,83.70437,19394.375,25.956888,27.785913,3367.8826,89982.86,2206627.5,29950.922,110234.04,48067.414,253428.05,13476.998,329327.9,74959.11,1539.7606,513530.4,7604752.5,19228.348,4933.1235,165619.88,0.9210095,17.097467,197.84627,14235.336,109.83675,437.38165,0.05224189,0.4431008,2778.9136,796718.06,1224141.6,3974625.5,170217.45,3541957.8,5266751.5,59854.547,205564.05,1768504.0,123497.47,36.298546,88.5592,1.5663824,34.804157,7.4505806e-07,0.00036278367,0.9998367,0.00043225288,0.00025981665,0.0011420846,0.0024915934
418069.75,241171.08,58806.875,37.67359,1.0766186,95.07408,30.447876,0.5653634,15.155525,28.913334,31.457237,322.68,0.9697877,1272.9387,7.8972387,7.857732,1108.3582,7.691505,7.7541375,0.014487952,0.016149968,0.07774383,0.09024137,3.9870229,97.614136,0.0054808855,0.00012472272,3.1352043e-05,0.00015258789,41.249493,54.591408,525.803,59.08667,1.7154956,51.226437,115.145744,295827.78,121.55251,17.20191,31.736536,80.28886,32463.453,72.30747,20.950706,21543.34,201704.2,994718.8,94641.78,41057.285,44134.914,215633.64,91228.91,52400.742,30846.139,30311.287,631398.94,5505424.0,92596.664,8686.153,42336.44,0.47892493,1.2531239,160.78738,18102.555,124.94353,410.38278,0.019703403,0.17450792,881.95483,400075.3,204955.84,8061925.5,240260.95,1268478.8,2690508.8,49132.73,249827.28,429042.28,369509.56,66.54733,74.16293,2.8456597,116.039246,8.046627e-07,0.0006555617,0.99948347,0.00030186772,8.7440014e-05,0.0004388094,0.00064367056
478341.34,302317.75,60570.168,84.54639,1.0709167,68.21568,28.051786,2.442054,8.522548,40.146667,58.80263,366.88,0.9626008,858.0029,7.8236866,7.8669367,976.5146,7.796221,7.632172,0.021845251,0.02987206,0.17401308,0.28215155,5.196274,101.000946,0.0063011646,0.0002655089,1.7881393e-05,0.00020068884,34.979465,123.8578,158.05182,43.129173,2.5250957,45.583862,127.92136,125705.42,72.40947,13.787649,29.74985,43.458855,16267.803,39.61907,31.998562,10264.44,134648.17,1705898.8,85358.92,71500.375,39430.09,270314.9,13476.998,119734.72,58057.527,8617.771,791779.44,9162921.0,71338.26,6724.8716,110372.18,0.66815054,7.320882,123.553604,16181.762,93.25165,282.03433,0.02154918,0.22605747,925.2966,632648.6,782232.2,2815597.0,121695.695,3291262.0,2035872.2,39277.594,383224.56,617136.9,210022.53,24.19903,73.39536,2.0214536,55.713993,3.2782555e-07,0.00036206841,0.99980164,0.00025433302,0.000113517046,0.0006131232,0.0015648305
334876.47,157070.06,57974.773,35.939587,0.81588715,111.35249,39.428345,0.24869391,23.658592,30.753334,33.519737,360.82,0.98455024,1520.5677,7.8729677,7.7870893,955.00824,7.6310396,7.9296756,0.011304617,0.013417065,0.04192561,0.044649452,2.5995972,59.736347,0.002727151,4.1902065e-05,4.374981e-05,0.00011396408,40.349396,23.540955,1042.7965,54.284775,1.2309594,61.129017,90.28073,301570.94,122.73491,20.129526,30.673079,111.21703,36172.05,81.02656,14.460161,16903.73,168591.66,550490.56,52838.8,20221.152,41539.32,168332.55,327594.72,27490.836,17564.162,32134.559,327319.22,2943206.8,52531.582,10956.587,20794.9,0.41361699,0.35319233,151.59982,16090.447,85.83064,486.395,0.015742451,0.11971891,923.2807,189762.66,69068.06,10798397.0,354913.16,493956.7,3370753.5,38536.0,112802.45,188094.62,362200.88,175.44298,78.688255,3.4530723,153.24571,1.937151e-06,0.0015000105,0.99839735,0.00022479892,7.95424e-05,0.0002631247,0.00021827221
304352.22,126632.914,30206.988,55.447136,1.0517377,92.75971,54.720463,0.3238558,35.36614,47.906666,29.25329,308.95334,0.989088,2127.2402,7.8092794,7.949606,938.1771,7.7453556,7.9334307,0.011397153,0.014173806,0.032333434,0.041233003,2.5265749,61.410286,0.0017710924,3.322959e-05,0.00016796589,0.00011241436,39.287155,17.114983,2014.7721,38.66376,1.0732872,78.99056,67.26441,187318.19,91.832954,23.171648,33.461918,76.85001,39644.953,65.82284,14.635267,12480.461,107727.47,521981.2,30465.967,15750.094,36536.32,162944.83,613721.75,27385.742,19525.412,25929.08,177133.36,2196260.5,36179.656,16059.245,12802.68,0.60451716,0.35997263,103.86157,9621.588,70.12812,836.13416,0.01440613,0.15155005,1354.6826,117347.22,56921.52,6305342.5,706304.6,410608.84,2394876.8,32746.219,69111.05,224884.47,410886.84,502.12988,83.7702,3.2147946,156.44489,7.5101852e-06,0.0019730926,0.99748695,0.00015130639,8.228421e-05,0.00020590425,0.00016111135
150615.98,125405.23,47379.94,12.887872,0.02695434,0.0,157.43091,1.1531104,26.074125,370.71335,528.7895,995.0333,1.0167099,416.0463,7.803979,8.131757,42.701084,8.196813,7.6464434,0.014367253,0.007986903,0.007867813,0.014490455,0.23075077,3.815029,0.00013589859,2.682209e-07,0.00017023087,0.00023412704,33.821743,6.6649246,477.26468,43.595222,0.9229946,79.69774,165.20041,0.0,52.0324,1.8636794,27.354519,0.0019439459,3747.0781,49.91427,273.63034,21525.799,8.934849,4665.1743,18315.725,0.0,29.328773,79001.93,1046540.75,5658.0093,7712.481,17856.334,30101.504,139955.23,53269.51,106377.96,1632.36,9.151485,0.0055475235,0.010288417,0.0,13.702013,352.64673,6.134808e-05,0.5802846,52212.734,65196.7,274.18842,0.0,252391.39,14478.266,0.0,75874.73,3654.3528,17617.678,165214.28,405.33377,98.982864,8.119017,67.99701,0.0010601878,0.99629986,0.008631289,2.9802322e-08,0.0014252961,1.4901161e-07,2.9802322e-08
28621.336,14888.834,4553.1284,550.6753,0.0015550582,0.0,0.0,0.35071614,0.0,0.86,2.3157895,4.34,0.56970066,123.99956,7.917656,7.5429688,0.0,9.315429,10.372694,0.0,0.0066441,2.2947788e-05,0.14714292,0.08178508,0.0,7.6293945e-05,0.0,2.3841858e-06,3.33786e-06,102.32443,0.6591797,0.34546846,46.151855,1.076527,82.375656,127.62977,0.0,2.9923205,0.0,57.96373,0.0,4314.6714,126.68912,0.0040370366,1110.9335,0.0,0.0,45423.355,0.0,0.0,0.0,8811.883,0.0,3.786196,1796.3873,35.73939,4665.1743,102.40662,1703170.9,6096.34,0.0854027,0.0006163915,0.0,0.0,0.0,0.0,0.0012402982,0.0005633831,0.0,22.80801,0.0,0.0,0.0,0.0,0.0,87061.16,8.934848,0.0,62.543938,0.0,308.95233,1.8515342,1.4706807,0.0,1.0,2.9802322e-08,0.0,0.0,0.0,0.0
480266.5,303470.78,61310.69,1645.0743,19.792261,280.50598,10.090851,40.386196,184.78831,334.78665,27.855263,734.5733,0.040234745,10110.961,8.275539,7.486462,40090.707,0.2859938,0.39904296,0.13945028,0.029800773,1.5346432,3.492671,334.21475,25032.39,0.088742256,0.044039816,0.001809597,0.0042710304,39.106983,143.30772,4719.963,36.662632,4.4261622,2.1258786,184.5038,978739.44,8.926622,26.102245,34.952377,179.79944,234661.36,26.148396,40.316372,47103.582,306393.84,29838974.0,168049.25,263742.6,118896.41,1560605.4,147210.28,1724654.1,188480.62,14903.905,1135592.4,29536256.0,170073.3,10890.104,144437.02,0.6821052,115.61409,2184.663,78302.36,2563.3354,3415.5645,0.56937957,6.708484,27393.012,10131797.0,1966506.9,61655436.0,3141001.0,9263482.0,19529364.0,607319.5,1233509.4,96040696.0,268885.3,290.38837,75.29377,0.4062438,266.67563,3.4868717e-06,0.00030598044,0.99991155,0.0084472895,0.0021356642,0.00846687,0.0076711774
370142.0,192650.06,58606.72,34.994476,0.8879382,103.28136,33.730324,0.31395987,19.090508,28.113333,33.25,345.91333,0.9751169,1337.7147,7.883984,7.813842,996.4625,7.6781774,7.816125,0.0121463835,0.014553547,0.051934123,0.052071393,2.8800032,67.891945,0.0034817457,5.9515238e-05,3.528595e-05,0.00012308359,40.845314,31.057663,752.08484,56.35718,1.362893,54.641266,98.06624,308688.6,126.48175,18.370213,30.843765,97.236176,34695.344,78.53727,15.409874,17862.64,181252.34,659344.6,64028.23,24964.797,41074.945,176659.83,198008.2,32053.904,20142.562,30795.21,415416.8,3655423.2,63175.844,9427.452,26475.22,0.3951968,0.5128377,153.07108,16458.906,96.664276,439.04312,0.016441286,0.12366259,873.89124,249793.34,95801.44,9970113.0,291913.16,658174.1,3091005.5,43253.598,145307.44,239911.31,347896.2,108.89564,77.02031,3.1112807,141.40019,1.2218952e-06,0.0010948479,0.9989511,0.00024953485,7.8588724e-05,0.0003041029,0.00031268597
107507.72,82572.6,46141.57,12.139984,0.0046651745,0.0,13.977192,3.7352388,5.532351,213.61333,1691.9342,2096.46,0.9910791,104.38172,7.513014,8.21924,7.1687956,8.115646,8.059691,0.013386458,0.013587743,0.004750192,0.010956198,0.09931046,0.1751799,7.843971e-05,5.9604645e-08,8.869171e-05,0.00026351213,38.359154,4.6853256,53.720345,41.1432,0.91777486,73.31652,254.91158,0.0,33.390316,0.024451474,36.282036,0.0,2323.2847,34.64355,77.06804,5715.4604,0.0,0.0,10565.953,0.0,0.0,2126.494,303232.47,997.1783,957.9076,2920.657,8791.891,27991.047,12346.0205,129441.305,2280.18,3.9871337,0.0006163915,0.0,0.0,3.0890205,40.705986,1.3336539e-05,0.2649309,26215.729,58206.043,0.0,0.0,8217.395,1565.2179,0.0,51929.336,527.156,3109.002,31111.14,48.39806,134.16006,9.618994,57.085068,7.036328e-05,0.99987984,0.000330925,0.0,0.00068345666,0.0,0.0
504541.34,325899.7,57749.918,1843.1765,14.868429,219.88495,11.220715,63.024647,86.628044,344.9,21.868422,628.44666,0.06683564,8735.491,8.247102,7.309379,32776.043,0.46219945,0.66574395,0.15068606,0.029831618,1.8630161,6.583497,394.68604,17159.785,0.11213565,0.071624786,0.0015827417,0.003968656,48.402077,262.17328,2271.628,33.549484,5.2742805,4.948233,203.04904,710267.4,7.190493,25.22557,42.127945,126.30983,191812.88,20.243792,62.349003,41540.14,250095.34,46214252.0,227610.75,484174.12,97809.016,1793358.1,41467.688,2784451.8,332287.9,9431.645,1467629.2,44967616.0,200623.6,10720.568,271806.25,1.014785,417.0018,2065.4307,54831.516,2301.7249,2602.6907,0.5277349,8.175112,18604.71,10837899.0,6070175.5,29044706.0,1752261.5,18639398.0,13036001.0,499600.97,1773084.9,116344550.0,284771.47,169.39322,72.430534,0.5703038,222.00638,2.1755695e-06,0.00017741323,0.99996066,0.008439839,0.0016182065,0.009285867,0.015828282
9950.573,856.2127,206.30106,7074.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8060207e-05,35.164055,9.130292,8.760399,0.0,3.9339066e-05,0.00013232231,0.0,4.1127205e-06,0.0,0.22336507,0.0,0.0,1.4305115e-06,0.0,0.0,0.0,286.28476,0.04119873,0.0,9.568726,0.038158122,4.0233135e-05,0.0,0.0,0.0,0.0,210.16757,0.0,365.5686,6.6455483,0.0,52.623165,0.0,0.0,453429.38,0.0,0.0,0.0,0.0,0.0,0.0,4164.686,0.0,160170.98,0.0,223047.66,1083.36,0.0,43.602917,0.0,0.0,0.0,0.0,0.04240486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.2439,26.804544,0.0,0.0,0.0,1131.1117,2.1640296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
346768.84,169404.97,58317.54,36.847595,0.7567949,105.56656,35.181614,0.26059258,19.908672,28.593334,42.62829,408.18668,0.9680895,1247.0284,7.820386,7.815247,899.52795,7.7341137,7.7459154,0.01022771,0.015295893,0.043233633,0.041233003,2.3133495,49.6927,0.0023897886,3.886223e-05,3.6358833e-05,0.00010371208,39.418873,23.290672,747.7665,53.807186,1.2077405,51.40286,83.52164,279617.2,119.71113,18.552704,29.818428,97.82324,31645.734,77.67763,12.619272,12281.662,152294.5,524572.94,44420.375,18050.445,38256.94,153929.58,249842.81,23770.97,15152.356,23802.744,295261.0,2934913.0,42790.906,8998.629,22089.32,0.33770347,0.3624382,141.99045,14872.931,69.47354,410.79816,0.014115393,0.097183585,828.53357,178461.28,71645.44,9677665.0,290739.22,448565.38,3118558.8,34238.336,98283.33,164777.11,286701.4,127.044914,81.91672,3.2323725,143.5232,1.2516975e-06,0.0012789369,0.9986679,0.000200212,6.851554e-05,0.00023245811,0.00021505356
217927.25,174890.77,57152.31,19.81022,0.07256938,0.17503667,268.10886,0.31325302,43.02182,277.58,260.0691,1091.4333,0.9727512,588.1651,7.703297,7.8901043,111.27217,8.1490345,7.60761,0.006134212,0.008731306,0.0071400404,0.02568227,0.14896569,12.943848,9.88245e-05,6.854534e-07,9.763241e-05,0.00011831522,25.814295,5.609207,716.84705,21.578655,0.82831925,64.10156,53.337986,4.805988,36.491325,8.843084,24.49145,0.101085186,3549.8635,31.619202,230.4159,14012.38,169.76213,17623.992,17330.812,53.187317,576.7992,173845.34,451479.44,9001.489,19347.46,20605.908,26840.283,335374.2,48802.777,37453.844,1675.06,3.1732962,0.027121225,0.2366336,24.02994,6.5457816,607.6822,0.00029607117,0.23000115,14382.415,19033.285,1672.5494,1266.0059,579913.25,25956.531,1620.7883,50758.87,10105.313,13990.509,156252.62,405.33377,80.00464,4.4003234,51.118362,0.00082835555,0.8614339,0.20912415,2.3841858e-07,0.00038066506,2.7120113e-06,3.5762787e-07
323631.06,144800.5,60020.918,39.3412,0.7526481,92.03039,42.301704,0.23879799,26.044907,36.793335,51.19079,433.40668,0.98314404,1342.5266,7.7885146,7.864155,823.7881,7.7451954,7.7207046,0.010234863,0.01526162,0.036424696,0.036285043,1.9394748,48.505367,0.0017924309,2.5004148e-05,4.0888786e-05,0.00010108948,36.08873,17.016106,952.1111,46.14277,1.1605829,58.510445,74.03323,193234.36,132.61053,19.106142,28.67089,92.84091,30606.75,75.08555,13.278823,13068.086,129063.89,417792.28,37863.34,13157.213,39632.95,148148.72,416231.9,20403.05,13531.864,27380.854,239900.67,2404638.2,42062.01,10135.508,14433.82,0.395755,0.22744846,114.85989,12913.689,57.279266,496.3638,0.012720391,0.09267652,1079.5127,142686.92,41786.316,8422737.0,401869.72,336391.44,2729893.8,36918.793,81414.336,134205.25,288345.4,181.49274,82.49288,2.749958,132.11322,2.4735928e-06,0.002062261,0.9975263,0.00014865398,7.650256e-05,0.00017949939,0.00012293458
